candidate_id,family,qp_index,qp_deg,azimuth_or_peak_index,azimuth_deg,axial_index,axial_ratio,preshape_index,preshape_id,status,reason,maximum_point_residual_m,maximum_normal_residual_rad
contactopt_g_q08_a01_z4_p0,GLOBAL,8,65.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.005496384053773982,0.8660769694984304
contactopt_g_q08_a02_z0_p0,GLOBAL,8,65.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.001100356478560823,0.8509292306044125
contactopt_g_q08_a02_z1_p0,GLOBAL,8,65.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.0037939940520834462,0.884188628427346
contactopt_g_q08_a02_z2_p0,GLOBAL,8,65.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.0019131095608891585,0.5322738456811907
contactopt_g_q08_a02_z3_p0,GLOBAL,8,65.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.00145022434937216,0.7059907411893132
contactopt_g_q08_a02_z4_p0,GLOBAL,8,65.0,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.0052533430072561295,0.8556272174539036
contactopt_g_q08_a03_z0_p0,GLOBAL,8,65.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.0010291331336266584,0.8702362585989508
contactopt_g_q08_a03_z1_p0,GLOBAL,8,65.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.003361326714516254,0.8987085202108376
contactopt_g_q08_a03_z2_p0,GLOBAL,8,65.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.0031669751998613643,0.4895169515712218
contactopt_g_q08_a03_z3_p0,GLOBAL,8,65.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.0010011547558835864,0.7293527873640492
contactopt_g_q08_a03_z4_p0,GLOBAL,8,65.0,3,67.5,4,0.9,0,P0,POSE_GENERATED,,0.005044937386492681,0.8736257075487305
contactopt_g_q08_a04_z0_p0,GLOBAL,8,65.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.00096890621712761,0.8800088837153841
contactopt_g_q08_a04_z1_p0,GLOBAL,8,65.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.005428643475593997,0.8635253529010375
contactopt_g_q08_a04_z2_p0,GLOBAL,8,65.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.002226527778382561,0.5411846503360394
contactopt_g_q08_a04_z3_p0,GLOBAL,8,65.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.0010698662556952276,0.7320582213697584
contactopt_g_q08_a04_z4_p0,GLOBAL,8,65.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a05_z0_p0,GLOBAL,8,65.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.0008369839217551894,0.8762559725594742
contactopt_g_q08_a05_z1_p0,GLOBAL,8,65.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.003478607628142111,0.8772161349152114
contactopt_g_q08_a05_z2_p0,GLOBAL,8,65.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.003625302874147614,0.49728653474715356
contactopt_g_q08_a05_z3_p0,GLOBAL,8,65.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.0013773987601873093,0.7109962021914146
contactopt_g_q08_a05_z4_p0,GLOBAL,8,65.0,5,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a06_z0_p0,GLOBAL,8,65.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.0010259595947065007,0.8748803398744852
contactopt_g_q08_a06_z1_p0,GLOBAL,8,65.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.005036356887483316,0.8532061011784269
contactopt_g_q08_a06_z2_p0,GLOBAL,8,65.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.0057616746201827815,0.49275579953642884
contactopt_g_q08_a06_z3_p0,GLOBAL,8,65.0,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.0009190683830591292,0.7303655025481883
contactopt_g_q08_a06_z4_p0,GLOBAL,8,65.0,6,135.0,4,0.9,0,P0,POSE_GENERATED,,0.005453685944006377,0.8543174930152018
contactopt_g_q08_a07_z0_p0,GLOBAL,8,65.0,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.0010761592008724542,0.8698847440679764
contactopt_g_q08_a07_z1_p0,GLOBAL,8,65.0,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.00387600663790117,0.8762727599215526
contactopt_g_q08_a07_z2_p0,GLOBAL,8,65.0,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.0037401617188022743,0.5101247069468645
contactopt_g_q08_a07_z3_p0,GLOBAL,8,65.0,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.0012366092774321186,0.711956029872181
contactopt_g_q08_a07_z4_p0,GLOBAL,8,65.0,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a08_z0_p0,GLOBAL,8,65.0,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.0006792754177864568,0.9299303532020762
contactopt_g_q08_a08_z1_p0,GLOBAL,8,65.0,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.004222265189877463,0.8905034060186321
contactopt_g_q08_a08_z2_p0,GLOBAL,8,65.0,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.006144497495181116,0.489140895555231
contactopt_g_q08_a08_z3_p0,GLOBAL,8,65.0,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.0012719009248832285,0.7056592208595824
contactopt_g_q08_a08_z4_p0,GLOBAL,8,65.0,8,180.0,4,0.9,0,P0,POSE_GENERATED,,0.005453685743408277,0.8629716236011863
contactopt_g_q08_a09_z0_p0,GLOBAL,8,65.0,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.0009805530513797285,1.0006066412908994
contactopt_g_q08_a09_z1_p0,GLOBAL,8,65.0,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.004019611432268185,0.8800733779674199
contactopt_g_q08_a09_z2_p0,GLOBAL,8,65.0,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.004097544837273854,0.49912050811819564
contactopt_g_q08_a09_z3_p0,GLOBAL,8,65.0,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.0010698660981156528,0.7320573610635492
contactopt_g_q08_a09_z4_p0,GLOBAL,8,65.0,9,202.5,4,0.9,0,P0,POSE_GENERATED,,0.005496384053773982,0.8660769694984304
contactopt_g_q08_a10_z0_p0,GLOBAL,8,65.0,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.001011939945024762,0.8613965411766302
contactopt_g_q08_a10_z1_p0,GLOBAL,8,65.0,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.004321077420766854,0.868804314471653
contactopt_g_q08_a10_z2_p0,GLOBAL,8,65.0,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.003926903836189844,0.5020754353909533
contactopt_g_q08_a10_z3_p0,GLOBAL,8,65.0,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.001380277489124515,0.7066665408801397
contactopt_g_q08_a10_z4_p0,GLOBAL,8,65.0,10,225.0,4,0.9,0,P0,POSE_GENERATED,,0.0052533430072561295,0.8556272174539036
contactopt_g_q08_a11_z0_p0,GLOBAL,8,65.0,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.0009702864581896688,0.8787177593906674
contactopt_g_q08_a11_z1_p0,GLOBAL,8,65.0,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.0038973458166707115,0.8891581886296299
contactopt_g_q08_a11_z2_p0,GLOBAL,8,65.0,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.003176939858809679,0.48824514836326677
contactopt_g_q08_a11_z3_p0,GLOBAL,8,65.0,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.0010103897404370307,0.7268602261484706
contactopt_g_q08_a11_z4_p0,GLOBAL,8,65.0,11,247.5,4,0.9,0,P0,POSE_GENERATED,,0.005044937386492681,0.8736257075487305
contactopt_g_q08_a12_z0_p0,GLOBAL,8,65.0,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.0010664807538351643,0.8854563230555647
contactopt_g_q08_a12_z1_p0,GLOBAL,8,65.0,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.004217667644189657,0.8894552255532265
contactopt_g_q08_a12_z2_p0,GLOBAL,8,65.0,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.003789228758288242,0.49715951737066993
contactopt_g_q08_a12_z3_p0,GLOBAL,8,65.0,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.0010559004343553512,0.7313477665499176
contactopt_g_q08_a12_z4_p0,GLOBAL,8,65.0,12,270.0,4,0.9,0,P0,POSE_GENERATED,,0.0054963836606854045,0.8660767921446114
contactopt_g_q08_a13_z0_p0,GLOBAL,8,65.0,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.0007796568602235831,0.9325559680189099
contactopt_g_q08_a13_z1_p0,GLOBAL,8,65.0,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.003968779574120331,0.8783416535040607
contactopt_g_q08_a13_z2_p0,GLOBAL,8,65.0,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.004097544837273852,0.49912050811819586
contactopt_g_q08_a13_z3_p0,GLOBAL,8,65.0,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.0013973169459163257,0.7137043843601618
contactopt_g_q08_a13_z4_p0,GLOBAL,8,65.0,13,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q08_a14_z0_p0,GLOBAL,8,65.0,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.0009382140022153489,1.013192720307003
contactopt_g_q08_a14_z1_p0,GLOBAL,8,65.0,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.0032794977588377766,0.8925930686061404
contactopt_g_q08_a14_z2_p0,GLOBAL,8,65.0,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.0057572863731245386,0.49097854967706867
contactopt_g_q08_a14_z3_p0,GLOBAL,8,65.0,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.0010698662108295977,0.7320568528632159
contactopt_g_q08_a14_z4_p0,GLOBAL,8,65.0,14,315.0,4,0.9,0,P0,POSE_GENERATED,,0.005453685944006377,0.8543174930152018
contactopt_g_q08_a15_z0_p0,GLOBAL,8,65.0,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.0008702062443485654,0.8577960053633453
contactopt_g_q08_a15_z1_p0,GLOBAL,8,65.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q08_a15_z2_p0,GLOBAL,8,65.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.003881663710625845,0.499163735654139
contactopt_g_q08_a15_z3_p0,GLOBAL,8,65.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.0012892474383815304,0.7198775264414685
contactopt_g_q08_a15_z4_p0,GLOBAL,8,65.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a00_z0_p0,GLOBAL,9,70.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.0008831475319981626,0.8913546590156722
contactopt_g_q09_a00_z1_p0,GLOBAL,9,70.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.0036946330837036223,0.8974853400361126
contactopt_g_q09_a00_z2_p0,GLOBAL,9,70.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.0030338706513860295,1.0159639486711307
contactopt_g_q09_a00_z3_p0,GLOBAL,9,70.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.0014600170412985445,0.7384113253439166
contactopt_g_q09_a00_z4_p0,GLOBAL,9,70.0,0,0.0,4,0.9,0,P0,POSE_GENERATED,,0.005199227587619799,0.8861691692059445
contactopt_g_q09_a01_z0_p0,GLOBAL,9,70.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.001039036830292084,0.8871408036371414
contactopt_g_q09_a01_z1_p0,GLOBAL,9,70.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q09_a01_z2_p0,GLOBAL,9,70.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.0022852672608619797,1.0377616804819951
contactopt_g_q09_a01_z3_p0,GLOBAL,9,70.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.0009430792965658148,0.7685565201257399
contactopt_g_q09_a01_z4_p0,GLOBAL,9,70.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.005199227440394196,0.8861693294239916
contactopt_g_q09_a02_z0_p0,GLOBAL,9,70.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.0013079892075209783,0.8662832932922617
contactopt_g_q09_a02_z1_p0,GLOBAL,9,70.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.004170121616629478,0.8885162007611966
contactopt_g_q09_a02_z2_p0,GLOBAL,9,70.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.0057243088281089035,1.0204997627589012
contactopt_g_q09_a02_z3_p0,GLOBAL,9,70.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.001566688341604584,0.7397479892713565
contactopt_g_q09_a02_z4_p0,GLOBAL,9,70.0,2,45.0,4,0.9,0,P0,POSE_GENERATED,,0.005199227702508726,0.8861696151231055
contactopt_g_q09_a03_z0_p0,GLOBAL,9,70.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.0011441830268383345,0.8956668952039901
contactopt_g_q09_a03_z1_p0,GLOBAL,9,70.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.0036438115846676535,0.8967294132984668
contactopt_g_q09_a03_z2_p0,GLOBAL,9,70.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.00315055288443329,1.037752309139898
contactopt_g_q09_a03_z3_p0,GLOBAL,9,70.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.0012067077004111247,0.7320070605322204
contactopt_g_q09_a03_z4_p0,GLOBAL,9,70.0,3,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a04_z0_p0,GLOBAL,9,70.0,4,90.0,0,0.1,0,P0,POSE_GENERATED,,0.001021426608711432,0.9037681246366627
contactopt_g_q09_a04_z1_p0,GLOBAL,9,70.0,4,90.0,1,0.3,0,P0,POSE_GENERATED,,0.004976748856486462,0.9526590912897105
contactopt_g_q09_a04_z2_p0,GLOBAL,9,70.0,4,90.0,2,0.5,0,P0,POSE_GENERATED,,0.004911492794756306,0.9653765234734919
contactopt_g_q09_a04_z3_p0,GLOBAL,9,70.0,4,90.0,3,0.7,0,P0,POSE_GENERATED,,0.0009688859052517237,0.7647788172720333
contactopt_g_q09_a04_z4_p0,GLOBAL,9,70.0,4,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a05_z0_p0,GLOBAL,9,70.0,5,112.5,0,0.1,0,P0,POSE_GENERATED,,0.0011053025112794522,0.8995408603437371
contactopt_g_q09_a05_z1_p0,GLOBAL,9,70.0,5,112.5,1,0.3,0,P0,POSE_GENERATED,,0.0036796722293671673,0.8967043109170502
contactopt_g_q09_a05_z2_p0,GLOBAL,9,70.0,5,112.5,2,0.5,0,P0,POSE_GENERATED,,0.0022852672608619827,1.0377616804819954
contactopt_g_q09_a05_z3_p0,GLOBAL,9,70.0,5,112.5,3,0.7,0,P0,POSE_GENERATED,,0.0012515756098677013,0.746950237742193
contactopt_g_q09_a05_z4_p0,GLOBAL,9,70.0,5,112.5,4,0.9,0,P0,POSE_GENERATED,,0.005199227193013113,0.8861693875835379
contactopt_g_q09_a06_z0_p0,GLOBAL,9,70.0,6,135.0,0,0.1,0,P0,POSE_GENERATED,,0.001168086896011963,0.8961633209415538
contactopt_g_q09_a06_z1_p0,GLOBAL,9,70.0,6,135.0,1,0.3,0,P0,POSE_GENERATED,,0.0032736990424068707,0.9736811294619044
contactopt_g_q09_a06_z2_p0,GLOBAL,9,70.0,6,135.0,2,0.5,0,P0,POSE_GENERATED,,0.004115741070814919,1.0975393477004087
contactopt_g_q09_a06_z3_p0,GLOBAL,9,70.0,6,135.0,3,0.7,0,P0,POSE_GENERATED,,0.0009854934514619254,0.7819739003714605
contactopt_g_q09_a06_z4_p0,GLOBAL,9,70.0,6,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a07_z0_p0,GLOBAL,9,70.0,7,157.5,0,0.1,0,P0,POSE_GENERATED,,0.0011091003201772747,0.8941786817295208
contactopt_g_q09_a07_z1_p0,GLOBAL,9,70.0,7,157.5,1,0.3,0,P0,POSE_GENERATED,,0.003084714477395472,0.9128315726275252
contactopt_g_q09_a07_z2_p0,GLOBAL,9,70.0,7,157.5,2,0.5,0,P0,POSE_GENERATED,,0.0031505528844332927,1.037752309139898
contactopt_g_q09_a07_z3_p0,GLOBAL,9,70.0,7,157.5,3,0.7,0,P0,POSE_GENERATED,,0.0012701644783588667,0.741086349351646
contactopt_g_q09_a07_z4_p0,GLOBAL,9,70.0,7,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a08_z0_p0,GLOBAL,9,70.0,8,180.0,0,0.1,0,P0,POSE_GENERATED,,0.0007476639607875712,0.9430757649648412
contactopt_g_q09_a08_z1_p0,GLOBAL,9,70.0,8,180.0,1,0.3,0,P0,POSE_GENERATED,,0.004370389479551252,0.8995982068816846
contactopt_g_q09_a08_z2_p0,GLOBAL,9,70.0,8,180.0,2,0.5,0,P0,POSE_GENERATED,,0.002946726516084824,1.0182238508822183
contactopt_g_q09_a08_z3_p0,GLOBAL,9,70.0,8,180.0,3,0.7,0,P0,POSE_GENERATED,,0.0014669654541003717,0.7347953110817738
contactopt_g_q09_a08_z4_p0,GLOBAL,9,70.0,8,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a09_z0_p0,GLOBAL,9,70.0,9,202.5,0,0.1,0,P0,POSE_GENERATED,,0.0011311421887351294,1.0124831913292003
contactopt_g_q09_a09_z1_p0,GLOBAL,9,70.0,9,202.5,1,0.3,0,P0,POSE_GENERATED,,0.004169550284262096,0.9166454113381316
contactopt_g_q09_a09_z2_p0,GLOBAL,9,70.0,9,202.5,2,0.5,0,P0,POSE_GENERATED,,0.002869456004055688,1.0177900744644635
contactopt_g_q09_a09_z3_p0,GLOBAL,9,70.0,9,202.5,3,0.7,0,P0,POSE_GENERATED,,0.0009654647904501507,0.7665281571880949
contactopt_g_q09_a09_z4_p0,GLOBAL,9,70.0,9,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a10_z0_p0,GLOBAL,9,70.0,10,225.0,0,0.1,0,P0,POSE_GENERATED,,0.0011404201868213217,0.8836141423583176
contactopt_g_q09_a10_z1_p0,GLOBAL,9,70.0,10,225.0,1,0.3,0,P0,POSE_GENERATED,,0.004017679674004473,0.8850648925139892
contactopt_g_q09_a10_z2_p0,GLOBAL,9,70.0,10,225.0,2,0.5,0,P0,POSE_GENERATED,,0.005777324014610587,1.026572411545538
contactopt_g_q09_a10_z3_p0,GLOBAL,9,70.0,10,225.0,3,0.7,0,P0,POSE_GENERATED,,0.0014167303948639102,0.7464241911871254
contactopt_g_q09_a10_z4_p0,GLOBAL,9,70.0,10,225.0,4,0.9,0,P0,POSE_GENERATED,,0.005199227702508726,0.8861696151231055
contactopt_g_q09_a11_z0_p0,GLOBAL,9,70.0,11,247.5,0,0.1,0,P0,POSE_GENERATED,,0.0011459031417812664,0.9024520765927151
contactopt_g_q09_a11_z1_p0,GLOBAL,9,70.0,11,247.5,1,0.3,0,P0,POSE_GENERATED,,0.004073871339304061,0.8889799013199029
contactopt_g_q09_a11_z2_p0,GLOBAL,9,70.0,11,247.5,2,0.5,0,P0,POSE_GENERATED,,0.0030640131713614172,1.0089108959591004
contactopt_g_q09_a11_z3_p0,GLOBAL,9,70.0,11,247.5,3,0.7,0,P0,POSE_GENERATED,,0.0012258151522113482,0.7412790933593575
contactopt_g_q09_a11_z4_p0,GLOBAL,9,70.0,11,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a12_z0_p0,GLOBAL,9,70.0,12,270.0,0,0.1,0,P0,POSE_GENERATED,,0.0011995138773755931,0.9089345974047798
contactopt_g_q09_a12_z1_p0,GLOBAL,9,70.0,12,270.0,1,0.3,0,P0,POSE_GENERATED,,0.0043650237780150005,0.8986071749143185
contactopt_g_q09_a12_z2_p0,GLOBAL,9,70.0,12,270.0,2,0.5,0,P0,POSE_GENERATED,,0.005433089811171992,1.1310929774608818
contactopt_g_q09_a12_z3_p0,GLOBAL,9,70.0,12,270.0,3,0.7,0,P0,POSE_GENERATED,,0.0009688859052517237,0.7647788172720333
contactopt_g_q09_a12_z4_p0,GLOBAL,9,70.0,12,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a13_z0_p0,GLOBAL,9,70.0,13,292.5,0,0.1,0,P0,POSE_GENERATED,,0.0010384882092149812,0.8748406218094287
contactopt_g_q09_a13_z1_p0,GLOBAL,9,70.0,13,292.5,1,0.3,0,P0,POSE_GENERATED,,0.003984894083465516,0.9135402626710776
contactopt_g_q09_a13_z2_p0,GLOBAL,9,70.0,13,292.5,2,0.5,0,P0,POSE_GENERATED,,0.0020407698153159007,1.0327248103771831
contactopt_g_q09_a13_z3_p0,GLOBAL,9,70.0,13,292.5,3,0.7,0,P0,POSE_GENERATED,,0.0012516910256233724,0.7341006708142781
contactopt_g_q09_a13_z4_p0,GLOBAL,9,70.0,13,292.5,4,0.9,0,P0,POSE_GENERATED,,0.005156061560148882,0.8816270210879964
contactopt_g_q09_a14_z0_p0,GLOBAL,9,70.0,14,315.0,0,0.1,0,P0,POSE_GENERATED,,0.0010565202527640827,1.0257383337803736
contactopt_g_q09_a14_z1_p0,GLOBAL,9,70.0,14,315.0,1,0.3,0,P0,POSE_GENERATED,,0.003979416272217395,0.9107299150498077
contactopt_g_q09_a14_z2_p0,GLOBAL,9,70.0,14,315.0,2,0.5,0,P0,POSE_GENERATED,,0.0030702225734775563,1.0061202200144583
contactopt_g_q09_a14_z3_p0,GLOBAL,9,70.0,14,315.0,3,0.7,0,P0,POSE_GENERATED,,0.00119377355488182,0.7708593359495791
contactopt_g_q09_a14_z4_p0,GLOBAL,9,70.0,14,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q09_a15_z0_p0,GLOBAL,9,70.0,15,337.5,0,0.1,0,P0,POSE_GENERATED,,0.0011075111874862531,0.8855995196341645
contactopt_g_q09_a15_z1_p0,GLOBAL,9,70.0,15,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q09_a15_z2_p0,GLOBAL,9,70.0,15,337.5,2,0.5,0,P0,POSE_GENERATED,,0.0025643219246461804,1.0406408671979386
contactopt_g_q09_a15_z3_p0,GLOBAL,9,70.0,15,337.5,3,0.7,0,P0,POSE_GENERATED,,0.0013536199460254304,0.7485236236910405
contactopt_g_q09_a15_z4_p0,GLOBAL,9,70.0,15,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a00_z0_p0,GLOBAL,10,75.0,0,0.0,0,0.1,0,P0,POSE_GENERATED,,0.0010709986425884858,0.9402069843631539
contactopt_g_q10_a00_z1_p0,GLOBAL,10,75.0,0,0.0,1,0.3,0,P0,POSE_GENERATED,,0.004291810058596412,1.0790342731419467
contactopt_g_q10_a00_z2_p0,GLOBAL,10,75.0,0,0.0,2,0.5,0,P0,POSE_GENERATED,,0.0033263602766078326,1.0474103422456973
contactopt_g_q10_a00_z3_p0,GLOBAL,10,75.0,0,0.0,3,0.7,0,P0,POSE_GENERATED,,0.0013729042832465994,0.7968395531924262
contactopt_g_q10_a00_z4_p0,GLOBAL,10,75.0,0,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a01_z0_p0,GLOBAL,10,75.0,1,22.5,0,0.1,0,P0,POSE_GENERATED,,0.0013495211237409435,0.9097620318619054
contactopt_g_q10_a01_z1_p0,GLOBAL,10,75.0,1,,1,0.3,0,P0,SEED_GEOMETRY_REJECT,NO_USABLE_OBJECT_REGION_IN_TARGET_WINDOW,,
contactopt_g_q10_a01_z2_p0,GLOBAL,10,75.0,1,22.5,2,0.5,0,P0,POSE_GENERATED,,0.0023150071602285644,1.0958005252084888
contactopt_g_q10_a01_z3_p0,GLOBAL,10,75.0,1,22.5,3,0.7,0,P0,POSE_GENERATED,,0.0010697270907122712,0.8159786614744065
contactopt_g_q10_a01_z4_p0,GLOBAL,10,75.0,1,22.5,4,0.9,0,P0,POSE_GENERATED,,0.0037820578210109724,1.0636930459827356
contactopt_g_q10_a02_z0_p0,GLOBAL,10,75.0,2,45.0,0,0.1,0,P0,POSE_GENERATED,,0.0012788075983088398,0.9121760149638334
contactopt_g_q10_a02_z1_p0,GLOBAL,10,75.0,2,45.0,1,0.3,0,P0,POSE_GENERATED,,0.004735676028808312,1.04930234843322
contactopt_g_q10_a02_z2_p0,GLOBAL,10,75.0,2,45.0,2,0.5,0,P0,POSE_GENERATED,,0.006543688930787281,1.0383183776741212
contactopt_g_q10_a02_z3_p0,GLOBAL,10,75.0,2,45.0,3,0.7,0,P0,POSE_GENERATED,,0.001603606072968703,0.7965324049036059
contactopt_g_q10_a02_z4_p0,GLOBAL,10,75.0,2,,4,0.9,0,P0,SEED_GEOMETRY_REJECT,POINT_NORMAL_ALIGNMENT_OPPOSED_NORMAL_FAILED,,
contactopt_g_q10_a03_z0_p0,GLOBAL,10,75.0,3,67.5,0,0.1,0,P0,POSE_GENERATED,,0.0011976913954685408,0.9227571586177323
contactopt_g_q10_a03_z1_p0,GLOBAL,10,75.0,3,67.5,1,0.3,0,P0,POSE_GENERATED,,0.006608979989521798,1.1379442841723666
contactopt_g_q10_a03_z2_p0,GLOBAL,10,75.0,3,67.5,2,0.5,0,P0,POSE_GENERATED,,0.002840918165280655,1.0766831704994506
contactopt_g_q10_a03_z3_p0,GLOBAL,10,75.0,3,67.5,3,0.7,0,P0,POSE_GENERATED,,0.0012443266452483604,0.7894039290492987
contactopt_g_q10_a03_z4_p0,GLOBAL,10,75.0,3,67.5,4,0.9,0,P0,POSE_GENERATED,,0.0031900397161964103,1.0834682619761267
